exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha	watts	joules_per_token	total_energy_joules
exp69	Increase weight decay for value embedding parameters to strengthen regularization	1.078551	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp70	Increase per-layer scalar learning rate to accelerate adaptation of residual scaling parameters	1.204353	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp71	Use constant weight decay instead of cosine decay schedule	1.074768	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp72	Add small weight decay to x0 scalar parameters for better regularization	1.092799	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp73	Increase z-loss coefficient to 2e-4 for stronger logit regularization	1.085667	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp74	Use short attention windows for all intermediate layers to reduce compute and increase training steps	1.080254	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp75	Enable cuDNN benchmark and TF32 for faster matmul, increasing training throughput	1.080878	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp76	Enable cuDNN benchmark and TF32 for faster matmul, increasing training throughput	1.083738	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp77	Change loss reduction from mean to sum to increase gradient signal per token [GPU: NVIDIA GeForce RTX 5070 Ti (16303MB VRAM)	0.000000	0.0	0	0.0	0	crash	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp78	Switch autocast to float16 for faster matmul on RTX 5070 Ti	1.083653	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp79	Increase softcap from 12 to 24 to allow larger logit range without removing tanh scaling	1.079418	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp80	Increase weight decay for per-layer residual scaling parameters (resid_lambdas) to improve regularization	1.089523	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp81	Enable cuDNN benchmark for higher throughput	1.412748	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp82	Compile model with reduced overhead mode to increase training throughput [Traceback (most recent call last):	0.000000	0.0	0	0.0	0	crash	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp83	Enable reduce-overhead mode for torch.compile to improve training throughput [Traceback (most recent call last):	0.000000	0.0	0	0.0	0	crash	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp84	Reduce z-loss regularization coefficient from 1e-4 to 5e-5 to lessen logit regularization pressure	1.415651	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp85	Enable cuDNN benchmark and TF32 for faster matmul and convolution, increasing training throughput	1.453981	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp86	Eliminate LR warmdown and use a constant higher gradient clipping norm (1.0) to keep learning rate high and reduce clipping variability	1.335407	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp87	Use all short attention windows to increase training throughput	1.374112	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp88	Enable cuDNN benchmark and TF32 for higher throughput	1.386249	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp89	Set Muon optimizer momentum to a constant high value (0.95) instead of a cosine warmup schedule	1.448581	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp90	Switch mixed precision from bfloat16 to float16 for higher throughput	2.365822	6.5	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp91	Enable cuDNN benchmark for higher throughput	1.422519	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp92	Use constant high momentum (0.95) for Muon optimizer instead of cosine warmup schedule	1.431548	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp93	Untie the language model head from the token embedding matrix to give the output layer its own parameters	1.316083	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp94	Disable autocast to reduce overhead by using model's native bfloat16 weights directly [^^^^^^^^^^^^^^^^^	0.000000	0.0	0	0.0	0	crash	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp95	Switch model to float16 precision for faster throughput	2.369970	6.5	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp96	Enable TF32 for CUDA matmul and cuDNN to increase throughput	1.310746	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp97	Increase weight decay for per-layer scalar parameters (resid_lambdas) to improve regularization	1.192487	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp98	Increase Muon optimizer orthogonalization steps from 5 to 7 (ns_steps) to improve gradient quality	1.219694	6.0	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp99	Add dropout to value embeddings to regularize the ResFormer pathway	1.165382	6.1	0	0.0	0	discard	gptoss120b-r1-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
