exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha	watts	joules_per_token	total_energy_joules
exp20	Initialize resid_lambdas to 0.9 and x0_lambdas to 0.2 to combine deep residual skip connections with reduced main path weight	1.084327	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp21	Initialize resid_lambdas to 0.8 for stronger residual path reduction	1.064271	6.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp22	Reduce weight decay from 0.2 to 0.1 for less regularization on matrix parameters (Muon), potentially improving fitting in the limited training time.	1.073661	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp23	Initialize resid_lambdas with linear decay from 1.0 to 0.6 across layers instead of constant 1.0, providing stronger residual paths in early layers and weaker in deeper layers while maintaining mean around 0.8 (the current best constant value) [return compiled_fn(runtime_args)	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp24	Remove z-loss regularization by zeroing its coefficient to reduce gradient noise and potential interference during the short 5-minute training run	1.085916	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp25	Initialize resid_lambdas to 0.75 for stronger residual path reduction	1.079136	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp26	Change attention window pattern from SSSL to LLSS to use more long-range attention layers (50% instead of 25%), trading throughput for better long-range dependency modeling capacity	1.086862	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp27	Replace MLP activation from ReLU^2 to SiLU (Swish) for improved gradient flow and expressivity	1.112826	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp28	Switch from multi-head attention to grouped-query attention (GQA) by reducing n_kv_head from 6 to 2, cutting KV cache memory bandwidth and FLOPs to increase training throughput (more steps in 5 min)	1.081730	5.7	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp29	Add bias terms to all linear layers in transformer blocks (attention Q/K/V/proj and MLP fc/proj) to improve optimization capacity [Traceback (most recent call last):	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp30	Remove internal residual connection in MLP to standardize transformer block structure (avoid double addition of normalized input)	1.075239	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp31	Initialize x0_lambdas to 0.0 instead of 0.1 to disable deep residual skip connections initially, forcing the model to learn them from scratch	1.115110	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp32	Combine best residual config: init resid_lambdas to 0.8 (current best) and x0_lambdas to 0.2 (near-miss) for stronger deep skip connections with reduced main path	1.058563	6.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp33	Remove weight decay on all embedding parameters (wte, lm_head, value_embeds) to reduce regularization on high-dimensional sparse update parameters, potentially improving convergence in the limited 5-minute training window.	1.059841	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp34	Use constant gradient clipping at max_norm=1.0 instead of adaptive cosine schedule decaying to 0.3, providing consistent gradient scaling throughout training	1.083707	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp35	Reduce z-loss coefficient from 1e-4 to 5e-5 for less aggressive logit regularization	1.083408	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp36	Combine best residual initialization (resid_lambda=0.8, x0_lambda=0.2) with zero weight decay on all embedding parameters (wte, lm_head, value_embeds) to reduce regularization on high-dimensional sparse updates while maintaining strong deep skip connections	1.063824	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp37	Set final LR fraction to 0.1 to prevent learning rate from decaying to exactly zero, allowing small adaptive updates until the end of the short training window	1.073591	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp38	Change gradient clipping from adaptive cosine decay (1.0 to 0.3) to linear decay (1.0 to 0.5) for less aggressive clipping at the end of training	1.086240	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp39	Apply temperature scaling of 0.8 to logits before softcap to sharpen prediction distribution and accelerate convergence in the limited training window	1.075191	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp40	Apply attention temperature scaling by multiplying queries by 1.2 after QK normalization to sharpen attention distribution and accelerate convergence	1.075337	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp41	Initialize value embeddings to zero instead of uniform random to reduce initial noise in the value residual path, allowing the model to gradually learn value embeddings from scratch while starting with standard attention values	1.082720	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp42	Remove weight decay cosine decay schedule to keep weight decay constant at 0.2 throughout training instead of decaying to 0.02, maintaining stronger regularization for the full 5-minute window	1.081880	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp43	Combine best residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) with temperature scaling of 0.8 on logits before softcap to sharpen predictions while maintaining strong deep skip connections	1.040822	6.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp44	Replace MLP activation with SwiGLU (SiLU-gated linear unit) using 8/3*d_model hidden dim to maintain params, improve gradient flow	1.188055	6.1	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp45	Combine best residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) with logits temperature scaling (T=0.8) and small final LR fraction (0.01) to allow micro-updates at training end	1.039719	6.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp46	Double the learning rate for value embeddings to accelerate their adaptation in the limited 5-minute training window, as they are high-dimensional sparse parameters that may benefit from faster updates.	1.033731	6.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp47	FAILED TO APPLY: Apply cosine decay to AdamW weight decay (embeddings, lm_head, value_embeds, scalars) proportionally to Muon decay, reducing regularization on sparse high-dim parameters over time for finer late-training convergence	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp48	Initialize attention and MLP output projections (c_proj) with uniform random values instead of zeros to provide non-zero initial signal through residual paths, potentially accelerating early training dynamics	1.089414	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp49	Combine the winning double learning rate for value embeddings with temperature scaling of 0.8 on logits before softcap to sharpen the output distribution while accelerating value embedding adaptation	1.071116	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp50	Initialize VE gate weights to -2.0 instead of 0.0 to start value residual contributions at ~24% (sigmoid(-2)*2) and allow gradual ramp-up during training, potentially stabilizing early optimization of high-dimensional value embeddings	1.080524	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp51	Reduce Muon orthogonalization steps from 5 to 4 to decrease per-step compute cost, allowing more training steps within the fixed 5-minute time budget.	1.098812	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp52	Apply exponential moving average (EMA) to model weights with decay 0.99 during training and use EMA weights for final evaluation to improve generalization.	1.404646	6.2	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp53	Combine double learning rate for value embeddings with residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) to accelerate value embedding adaptation while maintaining strong deep skip connections	1.055422	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp54	Remove weight decay specifically from value embeddings (set to 0.0) while keeping weight decay for other embeddings, reducing regularization on high-dimensional sparse value residual parameters	1.082037	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp55	Keep residual connection scalars (resid_lambdas and x0_lambdas) at constant learning rate throughout training by skipping LR decay for their parameter groups, allowing continuous adaptation of deep skip connection weights	1.092605	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp56	Reduce sliding window size from half to quarter context (//4 instead of //2) to increase training throughput for more steps in the 5-minute budget	1.081998	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp57	Reduce gradient clipping aggressiveness by raising minimum clip norm from 0.3 to 0.7 to allow larger updates late in training	1.080288	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp58	Increase ve_gate_channels from 32 to full embedding dimension (config.n_embd) to give value residual gate access to complete input information for better value embedding utilization	1.084883	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp59	Set final LR fraction to 0.01 to allow micro-updates at training end instead of decaying to exactly zero	1.085850	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp60	Combine double learning rate for value embeddings with zero weight decay on value embeddings to reduce regularization on high-dimensional sparse parameters while accelerating their adaptation	1.075256	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp61	Apply gradient clipping only to Muon (matrix) parameters, allowing AdamW parameters (embeddings, scalars) to use unclipped gradients for potentially faster adaptation of high-dimensional sparse parameters	1.133953	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp62	Cast all model parameters to bfloat16 after initialization to reduce memory bandwidth pressure and increase training throughput, allowing more optimization steps within the fixed 5-minute time budget	1.083311	5.8	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp63	Combine double learning rate for value embeddings with 33% higher LR for x0 residual scalars (4.0x vs 3.0x) to accelerate adaptation of both value residuals and deep skip connections	1.115361	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp64	Combine double learning rate for value embeddings with increased Muon weight decay (0.3) for stronger regularization on matrix parameters	1.067226	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp65	Increase learning rate for residual path scalars (resid_lambdas) from 0.025 to 0.1 to accelerate adaptation of main residual weights toward optimal values during the short training window	1.107870	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp66	Keep AdamW parameters (embeddings, value embeddings, lm_head, and scalars) at constant full learning rate without warmdown, while allowing Muon matrix parameters to follow the cosine learning rate schedule. This ensures high-dimensional sparse embedding parameters continue adapting at maximum rate throughout the entire 5-minute training window.	1.075462	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp67	Reduce minimum gradient clipping norm from 0.3 to 0.1 to allow larger parameter updates late in training	1.082544	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp68	Remove input-dependent gating in value residual connections, directly add value embeddings to reduce compute and simplify gradient flow [Traceback (most recent call last):	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp69	Add 0.1 dropout to value embeddings after lookup to regularize high-dimensional sparse value residual updates	1.087103	6.1	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp70	Add activation regularization (L2 penalty on final hidden states) with coefficient 1e-5 to stabilize representations and prevent collapse during the short training window	1.131570	6.1	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp71	Replace standard cross-entropy with focal loss (gamma=2.0) to focus training on hard-to-predict tokens, which may improve learning efficiency in the short 5-minute window by down-weighting easy examples.	1.004371	7.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp72	Double the learning rate for all token embeddings (wte, value_embeds) from 0.6 to 1.2 to accelerate adaptation of high-dimensional sparse representations, building on the success of doubling value-embedding LR alone while maintaining the focal loss objective.	1.012927	7.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp73	Implement focal loss (gamma=2.0) for hard example mining and combine with optimal deep residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) to accelerate convergence	0.991978	7.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp74	Initialize VE gate weights to 2.0 instead of 0.0 to increase initial value residual gating strength from ~1.0 (sigmoid(0)*2) to ~1.76 (sigmoid(2)*2), allowing stronger value embedding flow at the start of training	1.005079	7.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp75	Combine focal loss gamma=2.0 with optimized residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) and increased VE gate initial value (2.0) to maximize learning signal from value residuals and hard examples	1.004126	7.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp76	Replace standard cross-entropy with focal loss using gamma=1.5 (less aggressive than gamma=2.0) to focus moderately on hard examples while maintaining stable gradient magnitude on easy examples	1.037560	7.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp77	Implement focal loss (gamma=2.0) combined with optimal residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) to replicate the best experimental configuration	0.993292	7.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp78	Keep value embeddings in float32 precision instead of casting to bfloat16 to maintain higher numerical precision for the residual path updates	1.089555	6.3	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp79	Add bias term to value embedding gate with initialization to 2.0 for stronger initial value residual flow, building on the near-miss VE gate initialization experiment [Traceback (most recent call last):	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp80	Add Gaussian noise (std=0.01) to token embeddings during training for regularization	1.086745	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp81	Focal loss with gamma=2.5 and optimal residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) to sharpen focus on hard examples while maintaining strong deep skip connections	0.977059	7.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp82	Implement scheduled focal loss gamma that anneals linearly from 2.0 to 3.0 during training to gradually increase focus on hard examples while maintaining stable early optimization [Traceback (most recent call last):	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp83	Combine focal loss (gamma=2.5) with optimal residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) and double learning rate for token embeddings (1.2) to maximize convergence speed	0.972331	7.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp84	Initialize value embedding gate weights to 1.0 instead of 0.0 for moderate initial gating strength (~1.46) between neutral (1.0) and the previously tested 2.0 (~1.76)	0.979754	7.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp85	Reduce WARMDOWN_RATIO from 0.5 to 0.25 to spend 75% of the training time at maximum learning rate instead of 50%, allowing more optimization steps at full LR before cooldown in the short 5-minute window.	1.063666	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp86	Add a learnable bias term to the language modeling head (lm_head) and initialize it to zero, giving the model an adjustable per-token logit offset that can improve optimization flexibility.	1.087328	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp87	Remove weight decay from residual path scalars (resid_lambdas) by setting weight_decay=0.0, allowing the residual weights to adapt freely without regularization pulling them toward zero	1.082663	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp88	Combine focal loss (gamma=2.5) with optimal residual initialization (resid_lambdas=0.8, x0_lambdas=0.2), double learning rate for token embeddings (1.2), and initialize VE gate weights to 1.0 for moderate initial gating strength	0.968240	7.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp89	Detach probability values (p_t) in focal loss to treat focal weights as constants during backprop, stabilizing gradients through the confidence weighting term	0.970632	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp90	Implement focal loss (gamma=2.5) with temperature-scaled probabilities (T=0.8) for confidence weighting, combined with optimal residual initialization (resid_lambdas=0.8, x0_lambdas=0.2), doubled token embedding LR (1.2), and VE gate weight initialization of 1.0	0.957437	6.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp91	Remove torch.no_grad() from focal loss computation to allow gradients to flow through the focal weighting term (p_t), improving optimization signal	0.945984	8.0	0	0.0	0	keep	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp92	Implement curriculum learning for sequence length: start with 512 tokens and linearly increase to MAX_SEQ_LEN over the first 50% of training time. This allows faster iterations early in training (more optimizer steps within the 5-minute budget) while still utilizing full context later for long-range dependency learning. [^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp93	Add 10% dropout to attention weights in scaled_dot_product_attention to regularize attention patterns during training	1.099283	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp94	Implement focal loss with gamma=3.0 to sharpen focus on hard-to-predict tokens beyond the gamma=2.5 baseline, allowing gradients to flow through the focal weighting term (p_t) as in the best-performing configuration	0.970378	7.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp95	Implement focal loss with gamma=2.5, allowing gradients to flow through the focal weighting term (p_t) without detaching. This focuses training on hard examples while maintaining gradient flow through the probability calculation. [File "/home/pat/autoresearch/.venv/lib/python3.12/site-packages/torch/_subclasses/fake_tensor.py", l]	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp96	Combine focal loss (gamma=2.5, no detach) with optimal deep residual initialization (resid_lambdas=0.8, x0_lambdas=0.2) and moderate VE gate initialization (1.0)	0.965285	7.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp97	Apply gradient centralization by subtracting the mean from each parameter's gradient before the optimizer step, which improves training stability and convergence speed.	1.059736	6.0	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp98	Use half sequence length (1024) to accelerate attention computation and fit more optimizer steps within the 5-minute budget [^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^	0.000000	0.0	0	0.0	0	crash	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
exp99	Add 5% dropout to MLP intermediate activations (after ReLU^2) for regularization	1.089443	6.5	0	0.0	0	discard	kimi-k25-r3-controlled	NVIDIA GeForce RTX 5070 Ti	3fb6704	0.0	0.000000	0.0
