exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha	watts	joules_per_token	total_energy_joules
exp33	Increase DEPTH by 1	1.064198	8.1	288666	29.0	2643	discard	Previous attempts to increase depth by 2 (exp18) failed due to too large a step 	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	523.6	0.001814	157092.2
exp34	Decrease ADAM_BETAS beta2 from 0.95 to 0.9	1.061246	5.9	426857	26.9	3909	discard	A slightly lower beta2 can allow the optimizer to adapt more quickly to changing	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	548.7	0.001285	164640.2
exp35	Increase HEAD_DIM from 128 to 192	1.068658	6.6	334888	25.4	3066	discard	While increasing HEAD_DIM to 256 (exp28) saw a regression, a more moderate incre	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	509.6	0.001522	152909.1
exp36	Increase SCALAR_LR from 0.5 to 1.2	1.059475	5.9	426857	26.9	3910	discard	Previous attempts to increase SCALAR_LR (up to 1.0) showed slight degradations o	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	548.1	0.001284	164467.5
exp37	Increase EMBEDDING_LR from 0.6 to 1.0	1.057404	5.9	427666	26.9	3916	keep	While a previous increase to 0.8 (exp26) was discarded, that was done on a model	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	542.3	0.001268	162708.1
exp38	Increase UNEMBEDDING_LR from 0.004 to 0.008	1.059351	5.9	426524	26.8	3906	discard	exp37 showed that increasing EMBEDDING_LR improved val_bpb. Increasing the UNEMB	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	549.7	0.001289	164945.1
exp39	Decrease ADAM_BETAS beta1 from 0.8 to 0.75	1.057832	5.9	428000	26.9	3917	discard	While reducing beta1 to 0.7 (exp29) was a slight discard, a more moderate decrea	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	540.5	0.001263	162144.0
exp40	Increase SCALAR_LR from 0.5 to 1.5	1.059384	5.9	427333	26.9	3912	discard	Previous attempts to increase SCALAR_LR to 0.8, 1.0, and 1.2 were either discard	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	545.0	0.001276	163526.7
exp41	Increase WEIGHT_DECAY from 0.2 to 0.4	1.064987	5.9	427524	26.9	3914	discard	Previous attempts to adjust weight decay to 0.1 and 0.3 were discarded, but we h	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	544.1	0.001273	163259.3
exp42	Increase SCALAR_LR from 0.5 to 2.0	1.058175	5.9	427524	26.9	3914	discard	Prior attempts at increasing SCALAR_LR (up to 1.5) were slightly discarded, but 	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	542.0	0.001268	162637.3
exp43	Increase MATRIX_LR from 0.02 to 0.022	1.058526	5.9	426857	26.8	3908	discard	Previous experiments showed a sweet spot for MATRIX_LR around 0.02 (exp14), whil	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	547.8	0.001284	164387.6
exp44	Decrease ADAM_BETAS beta1 from 0.8 to 0.6	1.058495	5.9	427666	26.9	3915	discard	Since beta1 reductions to 0.7 and 0.75 were slightly noisy or discarded, a more 	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	541.3	0.001266	162399.5
exp45	Increase MATRIX_LR from 0.02 to 0.021	1.059201	5.9	426666	26.8	3905	discard	Previous attempts to increase MATRIX_LR (exp43) went to 0.022 and failed, but th	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	549.3	0.001288	164811.8
exp46	Increase MATRIX_LR from 0.02 to 0.035	1.064270	5.9	427333	26.9	3913	discard	Previous experiments explored very small increments around 0.02 (0.021, 0.022, 0	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	545.9	0.001277	163771.1
exp47	Increase MATRIX_LR from 0.02 to 0.024	1.059667	5.9	427000	26.9	3910	discard	Recent experiments (exp43, 45) showed slight degradation at 0.021 and 0.022, but	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	548.6	0.001285	164604.9
exp48	Increase DEPTH by 1 while enabling ACTIVATION_CHECKPOINTING	1.067684	5.1	274241	27.6	2511	discard	Previous attempts to increase DEPTH (exp18, exp33) failed or were discarded, lik	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	518.9	0.001892	155693.8
exp49	Increase ASPECT_RATIO from 64 to 68	1.062379	7.3	316227	28.4	2897	discard	Previous attempts to increase DEPTH were unsuccessful or too costly in terms of 	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	549.9	0.001738	165018.2
exp50	Decrease TOTAL_BATCH_SIZE by a small factor (0.8x) to increase gradient steps	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	0.0	0.000000	0.0
exp51	Increase WARMUP_RATIO from 0.05 to 0.15	1.062383	5.9	427524	26.9	3916	discard	Previous small increases in WARMUP_RATIO (exp25) were not helpful, but a more su	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	544.1	0.001272	163277.8
exp52	Increase MLP_RATIO from 4.0 to 4.5	1.057543	5.9	427524	26.9	3915	discard	Exp17 showed that increasing MLP_RATIO from the default to 4.0 was a "keep" resu	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	541.2	0.001266	162388.2
exp53	Decrease ADAM_BETAS beta2 from 0.95 to 0.98	1.056713	5.9	427000	26.9	3910	keep	A higher beta2 can stabilize the second moment estimate in Adam, which often hel	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	547.9	0.001283	164398.0
exp54	Decrease WEIGHT_DECAY from 0.2 to 0.15	1.054760	5.9	426524	26.8	3906	keep	Previous experiments with WEIGHT_DECAY (exp13 and exp19) showed that increasing 	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	552.8	0.001296	165883.0
exp55	Increase SCALAR_LR from 0.5 to 2.5	1.057437	5.9	428000	26.9	3917	discard	Previous attempts to increase SCALAR_LR (up to 2.0 in exp42) showed a slight tre	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	543.3	0.001270	162995.0
exp56	Increase SCALAR_LR from 0.5 to 3.0	1.053773	5.9	426524	26.8	3907	keep	Previous attempts to increase SCALAR_LR up to 2.5 (exp55) were slightly discarde	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	543.8	0.001274	163157.9
exp57	Increase SCALAR_LR from 3.0 to 4.0	1.055810	5.9	427000	26.9	3909	discard	Recent experiments (exp56) show that increasing SCALAR_LR significantly improves	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	547.2	0.001282	164194.5
exp58	Increase SCALAR_LR from 3.0 to 5.0	1.054771	5.9	426191	26.8	3903	discard	Recent experiments (exp56) showed a significant improvement when increasing SCAL	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	553.8	0.001299	166158.2
exp59	Increase SCALAR_LR from 3.0 to 3.5	1.055360	5.9	427000	26.9	3910	discard	Recent experiments (exp56) showed that increasing SCALAR_LR significantly improv	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	548.5	0.001284	164571.4
exp60	Increase SCALAR_LR from 3.0 to 3.2	1.056206	5.9	425858	26.8	3901	discard	Recent experiments (exp56-59) show that SCALAR_LR has a significant impact, but 	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	553.8	0.001300	166171.8
exp61	Increase SCALAR_LR from 3.0 to 3.25	1.055811	5.9	425858	26.8	3901	discard	We've seen success with increasing SCALAR_LR (up to 3.0), but subsequent attempt	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	555.0	0.001303	166524.1
exp62	Increase SCALAR_LR from 3.0 to 3.1	1.057116	5.9	426191	26.8	3902	discard	Previous experiments (exp57-61) attempted larger jumps in SCALAR_LR (3.25 to 5.0	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	553.9	0.001300	166220.0
exp63	Increase SCALAR_LR from 3.0 to 3.0 (No change) -> Correction: Decrease ADAM_BETAS beta1 from 0.8 to 0.7	1.055449	5.9	428000	26.9	3918	discard	We have exhausted SCALAR_LR tuning around 3.0. While beta1=0.75 (exp39) and beta	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	541.8	0.001266	162550.4
exp64	Increase FINAL_LR_FRAC from 0.05 to 0.1	1.055199	5.9	427190	26.9	3912	discard	Small improvements were seen in exp32 by introducing a non-zero FINAL_LR_FRAC. I	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	542.7	0.001270	162834.9
exp65	Increase SCALAR_LR from 3.0 to 3.0 is a mistake; trying a new direction by increasing MLP_RATIO from 4.0 to 5.0	1.054174	5.9	428000	26.9	3918	discard	Experiment 17 showed that increasing MLP_RATIO to 4.0 improved val_bpb. Since we	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	542.0	0.001267	162617.5
exp66	Increase SCALAR_LR from 3.0 to 6.0	1.055659	5.9	427666	26.9	3914	discard	Recent experiments show that increasing SCALAR_LR had a positive effect up to 3.	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	545.0	0.001275	163512.0
exp67	Increase UNEMBEDDING_LR from 0.004 to 0.01	1.055383	5.9	428000	26.9	3918	discard	We have successfully increased EMBEDDING_LR to 1.0, but the UNEMBEDDING_LR remai	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	542.2	0.001267	162660.5
exp68	Increase UNEMBEDDING_LR from 0.004 to 0.006	1.058240	5.9	426666	26.8	3906	discard	Previous attempts at 0.002 (exp30) and 0.01 (exp67) failed or were discarded. Te	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	551.2	0.001292	165372.5
exp69	Increase WARMUP_RATIO from 0.05 to 0.1	1.059347	5.9	427666	26.9	3915	discard	A slightly longer warmup can stabilize the early training phase, especially with	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	543.0	0.001270	162918.0
exp70	Increase DEPTH by 1 with ACTIVATION_CHECKPOINTING enabled	1.069176	5.1	274333	27.6	2512	discard	Previous attempts to increase DEPTH failed (exp18, exp33) or were slightly negat	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	554.0	0.002019	166227.1
exp71	Decrease TOTAL_BATCH_SIZE to 0.9x of default	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	0.0	0.000000	0.0
exp72	Increase DEPTH by 1 and enable ACTIVATION_CHECKPOINTING	1.069281	5.1	275000	27.6	2517	discard	Previous attempts to increase depth without activation checkpointing failed or c	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	557.7	0.002029	167319.6
exp73	Increase ASPECT_RATIO from 64 to 66	1.061515	7.3	316666	28.4	2900	discard	Increasing the model width (ASPECT_RATIO) increases the parameter count and capa	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	567.0	0.001790	170118.3
exp74	Increase WARMDOWN_RATIO from 0.5 to 0.7	1.053153	5.9	427190	26.9	3912	keep	A longer warmdown period can lead to a smoother convergence by gradually decayin	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	543.7	0.001273	163137.2
exp75	Increase WARMUP_RATIO from 0.05 to 0.08	1.058495	5.9	426666	26.8	3907	discard	After successfully increasing the warmdown ratio and scalar learning rate, a sli	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	550.5	0.001290	165143.3
exp76	Increase UNEMBEDDING_LR from 0.004 to 0.005	1.057574	5.9	427333	26.9	3912	discard	Small increases in the unembedding learning rate can sometimes help the model be	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	543.2	0.001271	162967.3
exp77	Increase MATRIX_LR from 0.02 to 0.025	1.058445	5.9	427524	26.9	3914	discard	While exp24 tried 0.025 earlier, it was based on a lower val_bpb baseline (appro	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	540.4	0.001264	162155.4
exp78	Increase SCALAR_LR from 3.0 to 5.0 (Re-evaluating higher SCALAR_LR with current best config)	1.054022	5.9	428333	26.9	3920	discard	While exp58 showed a slight increase in val_bpb, it was done before the signific	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	542.1	0.001266	162654.7
exp79	Increase EMBEDDING_LR from 1.0 to 1.2	1.057836	5.9	427857	26.9	3919	discard	Previous experiments showed that increasing EMBEDDING_LR to 1.0 (exp37) was a 'k	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	542.2	0.001267	162687.6
exp80	Decrease ADAM_BETAS beta1 from 0.8 to 0.7	1.054410	5.9	427666	26.9	3916	discard	While beta1 was tried at 0.75, 0.6, and 0.7 in very early experiments or mixed w	NVIDIA GeForce RTX 5090	c91026d4da487405ae576d8232f2f344b482bd91	543.6	0.001271	163079.7
