exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha	watts	joules_per_token	total_energy_joules
exp13	Reduce MATRIX_LR from 0.03 to 0.02 for even more conservative matrix parameter updates	1.082597	5.9	300566	17.1	2752	discard	Exp12 showed that reducing MATRIX_LR from 0.04 to 0.03 improved val_bpb from 1.0	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	477.9	0.001590	143395.8
exp14	Add small warmup ratio (WARMUP_RATIO from 0.0 to 0.05) to stabilize early training with the optimized MATRIX_LR	1.082990	5.9	300233	17.1	2749	discard	Exp2's warmup (0.1) was discarded, but that was with a higher MATRIX_LR (0.04-0.	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.8	0.001585	142768.9
exp15	Increase WARMDOWN_RATIO from 0.5 to 0.7 to extend the high learning rate phase	1.080787	5.9	300233	17.1	2750	discard	With MATRIX_LR optimized at 0.03 (exp12), extending the warmdown period allows m	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.4	0.001583	142650.2
exp16	Reduce ASPECT_RATIO from 64 to 48 to test narrower model width while maintaining depth	1.082548	4.5	423666	15.2	3879	discard	ASPECT_RATIO directly controls model_dim (model_dim = depth * ASPECT_RATIO) and 	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	422.3	0.000997	126694.6
exp17	Reduce WARMDOWN_RATIO from 0.5 to 0.4 to spend more training time at higher learning rates with the optimized MATRIX_LR=0.03	1.082902	5.9	300666	17.1	2752	discard	With MATRIX_LR=0.03 proving optimal (exp12), extending the high learning rate ph	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	476.6	0.001586	142980.5
exp18	Change WINDOW_PATTERN from "SSSL" to "SSSS" to remove the expensive full-context window and potentially increase throughput	1.087290	5.9	279573	15.5	2560	discard	The current pattern has one full-context (L) window which is computationally exp	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	456.3	0.001633	136945.5
exp19	Reduce WEIGHT_DECAY from 0.1 to 0.05 to further lessen regularization pressure	1.079747	5.9	300666	17.1	2753	keep	exp4 showed that reducing WEIGHT_DECAY from 0.2 to 0.1 improved val_bpb (1.0836 	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	477.1	0.001587	143142.6
exp20	Reduce WEIGHT_DECAY from 0.05 to 0.02 to continue the successful regularization reduction trend	1.080955	5.9	300233	17.1	2750	discard	The regularization category has been the most successful (3 kept out of 4 tried)	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	476.6	0.001587	143009.9
exp21	Reduce EMBEDDING_LR from 0.6 to 0.4 for more conservative embedding updates	1.080220	5.9	300333	17.1	2749	discard	Embedding learning rate (0.6) is much higher than the optimized MATRIX_LR (0.03)	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	476.9	0.001588	143079.2
exp22	Reduce SCALAR_LR from 0.5 to 0.3 for more conservative scalar parameter updates	1.079117	5.9	299900	17.1	2748	keep	SCALAR_LR controls learning rate for per-layer scalars and hasn't been tuned yet	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	476.9	0.001590	143132.6
exp23	Reduce UNEMBEDDING_LR from 0.004 to 0.003 for more conservative unembedding layer updates	1.076813	5.9	300000	17.1	2748	keep	The unembedding layer (lm_head) has not been tuned yet, and the pattern from exp	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	477.1	0.001590	143143.6
exp24	Reduce EMBEDDING_LR from 0.6 to 0.5 for more conservative embedding updates with the optimized learning rates	1.077104	5.9	300233	17.1	2750	discard	Previous EMBEDDING_LR reduction to 0.4 (exp21) was discarded, but that was befor	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.3	0.001583	142632.9
exp25	Reduce WEIGHT_DECAY from 0.05 to 0.04 to continue the successful regularization reduction trend	1.077628	5.9	299900	17.1	2746	discard	Exp19 showed WEIGHT_DECAY=0.05 improved over 0.1, but exp20 showed 0.02 was too 	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	474.4	0.001582	142363.5
exp26	Reduce EMBEDDING_LR from 0.6 to 0.55 for more conservative embedding updates	1.077453	5.9	300000	17.1	2748	discard	Previous EMBEDDING_LR reductions (0.6→0.4 and 0.6→0.5) were discarded, but those	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	476.3	0.001587	142923.9
exp27	Increase WARMDOWN_RATIO from 0.5 to 0.6 to extend the high learning rate phase with optimized learning rates	1.076965	5.9	299233	17.0	2741	discard	The learning rates have been well-optimized through recent experiments (exp21-23	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.4	0.001588	142641.0
exp28	Increase ADAM_BETAS beta2 from 0.99 to 0.995 for more stable second-moment estimates with optimized learning rates	1.077493	5.9	299900	17.1	2748	discard	Exp11 showed that increasing beta2 from 0.95 to 0.99 improved val_bpb (1.0830 to	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	476.3	0.001587	142921.1
exp29	Adjust ADAM_BETAS beta1 from 0.8 to 0.85 for a middle-ground momentum estimate with optimized learning rates	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	0.0	0.000000	0.0
exp30	Increase FINAL_LR_FRAC from 0.1 to 0.15 to maintain stronger learning signal at end of training	1.078245	5.9	300233	17.1	2750	discard	The current best configuration (exp23) has optimized learning rates conservative	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	473.5	0.001577	142085.1
exp31	Increase WEIGHT_DECAY from 0.05 to 0.06 to test if slightly more regularization improves generalization	1.077271	5.9	300233	17.1	2749	discard	The weight decay reduction trend worked until exp19 (0.05), but exp20 (0.02) and	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	473.7	0.001578	142164.9
exp32	Halve DEVICE_BATCH_SIZE from default to 16 to double gradient steps with now-optimized learning rates	1.077106	5.9	300233	17.1	2749	discard	The key insight states maximizing gradient steps is the dominant factor. Exp1 tr	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	476.8	0.001588	143076.9
exp33	Try MATRIX_LR = 0.025 as a fine-tuning between the optimized 0.03 and the too-conservative 0.02	1.077264	5.9	300333	17.1	2750	discard	Exp12 found MATRIX_LR=0.03 optimal (1.0807), and exp13 found 0.02 too conservati	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.5	0.001583	142659.9
exp34	Enable ACTIVATION_CHECKPOINTING to reduce memory footprint and potentially allow for more stable training with optimized learning rates	1.080058	3.6	289666	16.5	2652	discard	Exp8 tried activation checkpointing before LR optimizations and was discarded, b	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	466.8	0.001612	140066.6
exp35	Reduce EMBEDDING_LR from 0.6 to 0.35 for more conservative embedding updates	1.077216	5.9	300333	17.1	2749	discard	The embedding layer learning rate has been tested at 0.6, 0.55, 0.5, and 0.4, wi	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	478.0	0.001592	143417.8
exp36	Increase EMBEDDING_LR from 0.6 to 0.7 to test if more aggressive embedding updates improve convergence with optimized learning rates	1.077829	5.9	299900	17.1	2746	discard	All previous EMBEDDING_LR reductions (0.35, 0.4, 0.5, 0.55) were discarded, sugg	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	474.6	0.001583	142405.4
exp37	Reduce EMBEDDING_LR from 0.6 to 0.45 to test a middle ground between failed 0.4 and 0.5 attempts with the now-optimized learning rates	1.077848	5.9	299233	17.0	2739	discard	Previous EMBEDDING_LR experiments at 0.4 (exp21), 0.5 (exp24, exp26), 0.55 (exp2	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.6	0.001590	142702.9
exp38	Reduce ASPECT_RATIO from 64 to 56 for moderate throughput gain while preserving more model capacity than the failed 48 experiment	1.076890	5.9	300566	17.1	2753	discard	Exp16 showed ASPECT_RATIO=48 increased throughput 41% (300k to 423k Tok/s) but h	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.2	0.001581	142596.5
exp39	Change COMPILE_MODE from 'reduce-overhead' to 'max-autotune' for better GPU-specific optimization	1.077133	6.3	300233	17.1	2750	discard	COMPILE_MODE hasn't been explicitly tuned yet. The 'max-autotune' mode performs 	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	406.3	0.001353	121905.2
exp40	Reduce FINAL_LR_FRAC from 0.1 to 0.05 to test if a gentler learning rate decay at the end of training improves convergence with the optimized learning rates	1.076486	5.9	300566	17.1	2754	keep	Exp5 kept FINAL_LR_FRAC=0.1 (better than 0.0), but exp30 discarded 0.15 as too h	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.6	0.001581	142711.8
exp41	Add WARMUP_RATIO of 0.1 with the fully optimized learning rate configuration to stabilize early training	1.083005	5.9	301000	17.1	2755	discard	Early warmup experiments (exp2, exp14) were run before the learning rates were f	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	474.2	0.001576	142265.0
exp42	Reduce SCALAR_LR from 0.3 to 0.25 for more conservative scalar parameter updates	1.077644	5.9	300566	17.1	2753	discard	The trend of conservative learning rate reductions has been successful (MATRIX_L	NVIDIA GeForce RTX 5090	1666bb5c223d000512afb21b1a09f15c69494df9	475.6	0.001582	142709.9
