exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha
exp13	Increase WARMDOWN_RATIO from 0.62 to 0.7	1.037947	5.8	541000	35.7	4953	discard	A longer warmdown period may help smooth out the end of training and preserve ga	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp14	Decrease SCALAR_LR from 0.12 to 0.09	1.037345	5.8	542819	35.8	4970	discard	SCALAR_LR is relatively high and could cause instability or noisy updates for pe	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp15	Increase TOTAL_BATCH_SIZE by 20% to explore if a slightly larger batch size better utilizes GPU throughput without significantly reducing gradient step count.	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp16	Decrease MLP_RATIO from its assumed default (4) to 3.5	1.037289	5.8	543333	35.8	4975	discard	Reducing the MLP (feed-forward) block expansion improves speed and may reduce me	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp17	Increase WARMDOWN_RATIO from 0.62 to 0.8	1.038448	5.8	542333	35.8	4965	discard	Previous experiments show that increasing WARMDOWN_RATIO to 0.7 or 0.75 had neut	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp18	Decrease UNEMBEDDING_LR from 0.004 to 0.002	1.042565	5.8	543333	35.8	4974	discard	Lowering the learning rate for the lm_head can help stabilize the output distrib	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp19	Decrease ASPECT_RATIO from 56 to 48	1.044047	4.5	813333	34.8	7447	discard	Previously, reducing ASPECT_RATIO from 64 to 56 improved val_bpb, likely because	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp20	Increase WARMDOWN_RATIO from 0.62 to 0.9	1.039541	5.8	543152	35.8	4974	discard	Previous increases to WARMDOWN_RATIO past 0.7 were discarded, but there hasn’t b	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp21	Decrease ASPECT_RATIO from 56 to 52	1.037357	5.8	542666	35.8	4969	discard	Previous experiments showed that reducing ASPECT_RATIO from 64 to 56 improved va	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp22	Decrease SCALAR_LR from 0.12 to 0.08	1.037303	5.8	543333	35.8	4974	discard	The SCALAR_LR controls the learning rate for per-layer scaling parameters. Since	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp23	Decrease WEIGHT_DECAY from 0.075 to 0.06	1.037812	5.8	542000	35.7	4961	discard	Previous decreases in weight decay (exp5 to 0.05, exp22 to 0.08) did not improve	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp24	Increase EMBEDDING_LR from 0.195 to 0.25	1.037253	5.8	541666	35.7	4960	keep	Since the optimal batch size cannot be further reduced due to crashes, it is str	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp25	Decrease WARMDOWN_RATIO from 0.62 to 0.5	1.037235	5.8	541666	35.7	4959	keep	Several increases of WARMDOWN_RATIO (experiments 6, 13, 17, 20) were discarded, 	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp26	Decrease ASPECT_RATIO from 56 to 54	1.037332	5.8	542333	35.8	4965	discard	Decreasing ASPECT_RATIO slightly reduces the overall model size, which may allow	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp27	Increase EMBEDDING_LR from 0.25 to 0.30	1.037443	5.8	542666	35.8	4969	discard	The recent increase of EMBEDDING_LR to 0.25 yielded a slight improvement in val_	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp28	Decrease UNEMBEDDING_LR from 0.004 to 0.003	1.037690	5.8	542666	35.8	4967	discard	Unembedding layers often benefit from slightly lower learning rates due to their	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp29	Decrease WEIGHT_DECAY from 0.075 to 0.06	1.037525	5.8	542152	35.8	4965	discard	Previous attempts to lower weight decay beyond this point (e.g., to 0.05, exp5 a	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp30	Increase SCALAR_LR from 0.12 to 0.16	1.038016	5.8	543000	35.8	4972	discard	Since decreasing SCALAR_LR to 0.09 and 0.08 did not help (exps 14, 22), and the 	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp31	Decrease HEAD_DIM from 128 to 120	1.042830	5.5	562000	33.5	5145	discard	Previous experiments showed that reducing HEAD_DIM significantly (to 112 or 96) 	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp32	Decrease MATRIX_LR from 0.015 to 0.012	1.037774	5.8	543666	35.9	4978	discard	The current MATRIX_LR of 0.015 has been reasonably effective, but prior experime	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp33	Decrease SCALAR_LR from 0.12 to 0.10	1.036798	5.8	544000	35.9	4980	keep	Recent tests reducing SCALAR_LR to 0.09 or lower showed slight regression, but t	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp34	Decrease WEIGHT_DECAY from 0.075 to 0.065	1.037010	5.8	543333	35.8	4973	discard	The SCALAR_LR reduction yielded a small but real gain, and several prior attempt	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp35	Decrease SCALAR_LR from 0.10 to 0.08	1.037190	5.8	543333	35.8	4975	discard	The previous change decreasing SCALAR_LR from 0.12 to 0.10 (exp33) improved val_	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp36	Decrease WARMDOWN_RATIO from 0.5 to 0.4	1.037611	5.8	543333	35.8	4973	discard	The most recent improvement came from a reduction in WARMDOWN_RATIO, suggesting 	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp37	Decrease ASPECT_RATIO from 56 to 50	1.036983	5.8	543666	35.8	4976	discard	Prior experiments show that slight decreases in ASPECT_RATIO beyond 56 led to wo	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp38	Decrease DEVICE_BATCH_SIZE very slightly (by ~5%) to attempt a safe increase in gradient steps per fixed time.	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp39	Decrease MATRIX_LR from 0.015 to 0.013	1.037701	5.8	543333	35.8	4975	discard	Previous decreases in MATRIX_LR past 0.015 were too aggressive and discarded, bu	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp40	Increase MATRIX_LR from 0.015 to 0.018	1.037186	5.8	543666	35.8	4976	discard	The MATRIX_LR was previously decreased to 0.015 and further decreases (to 0.013 	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp41	Increase WEIGHT_DECAY from 0.075 to 0.09	1.036601	5.8	543333	35.8	4974	keep	The regularization level might currently be too light given several recent attem	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp42	Decrease ASPECT_RATIO from 56 to 54	1.036795	5.8	542333	35.8	4966	discard	Previous decreases in ASPECT_RATIO have generally not degraded performance, and 	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp43	Decrease SCALAR_LR from 0.10 to 0.09	1.037109	5.8	543000	35.8	4971	discard	Reducing SCALAR_LR slightly may help stabilize learning by preventing overshooti	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp44	Increase WEIGHT_DECAY from 0.09 to 0.11	1.037283	5.8	540000	35.6	4943	discard	The recent increase in WEIGHT_DECAY from 0.075 to 0.09 resulted in a new best va	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp45	Increase WARMDOWN_RATIO from 0.5 to 0.6	1.036980	5.8	539333	35.5	4937	discard	The current best run uses a relatively aggressive LR warmdown (0.5), but runs wi	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp46	Decrease DEVICE_BATCH_SIZE by approximately 8% to attempt a safe increase in gradient steps per fixed time.	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp47	Increase UNEMBEDDING_LR from 0.004 to 0.005	1.037069	5.8	542819	35.8	4971	discard	UNEMBEDDING_LR controls the learning rate for the language modeling head, and in	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp48	Decrease MATRIX_LR from 0.015 to 0.014	1.036829	5.8	543333	35.8	4973	discard	MATRIX_LR controls the learning rate for matrix parameters and previous reductio	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp49	Increase WEIGHT_DECAY from 0.09 to 0.10	1.036654	5.8	543666	35.8	4976	discard	Previous increases in WEIGHT_DECAY from 0.075 to 0.09 (exp41) led to the current	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp50	Increase UNEMBEDDING_LR from 0.004 to 0.006	1.036923	5.8	544000	35.9	4979	discard	Previous attempts to decrease or slightly increase UNEMBEDDING_LR (to 0.003 or 0	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp51	Decrease DEVICE_BATCH_SIZE by approximately 4% to attempt a marginal increase in gradient steps while staying within safe memory bounds.	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp52	Increase WEIGHT_DECAY from 0.09 to 0.11	1.036901	5.8	544000	35.9	4979	discard	The trend from prior experiments (exp41 and exp49) suggests that modest increase	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp53	Increase MATRIX_LR from 0.015 to 0.016	1.037144	5.8	544000	35.9	4980	discard	The learning rate for matrix parameters (MATRIX_LR) is a key driver of optimizat	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp54	Increase WARMDOWN_RATIO from 0.5 to 0.55	1.036803	5.8	544000	35.9	4980	discard	Previous reductions in WARMDOWN_RATIO yielded small improvements, but the optimu	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp55	Increase EMBEDDING_LR from 0.25 to 0.28	1.037045	5.8	544000	35.9	4981	discard	Past attempts to raise EMBEDDING_LR above 0.25 have not been tried except for a 	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp56	Increase ASPECT_RATIO from 56 to 58	1.036796	5.8	543818	35.9	4980	discard	Reducing ASPECT_RATIO below 56 yielded worse val_bpb, but no experiment has trie	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp57	Increase UNEMBEDDING_LR from 0.004 to 0.005	1.036922	5.8	544000	35.9	4981	discard	The UNEMBEDDING_LR controls learning for the output layer. Past increases beyond	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp58	Increase WINDOW_PATTERN complexity from "LLLL" to "LLLS"	1.046594	5.9	478000	30.8	4376	discard	Allowing one window (last 'S') to use half the context, rather than all full con	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp59	Increase HEAD_DIM from 128 to 144	1.047361	6.5	441333	35.0	4041	discard	Larger attention head dimensions may allow each attention block to capture more 	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp60	Decrease ASPECT_RATIO from 56 to 53	1.036842	5.8	543333	35.8	4973	discard	Lowering ASPECT_RATIO slightly may enable a reduction in per-layer model dimensi	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp61	Increase MATRIX_LR from 0.015 to 0.017	1.037487	5.8	543000	35.8	4970	discard	Recent attempts to tune MATRIX_LR saw either minimal effect, slight improvement,	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp62	Increase WINDOW_PATTERN complexity from "LLLL" to "LLSL"	1.053296	5.9	426333	26.8	3904	discard	The "WINDOW_PATTERN" determines the spatial attention windows per block; using "	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp63	Decrease UNEMBEDDING_LR from 0.004 to 0.0035	1.037934	5.8	543000	35.8	4970	discard	Most UNEMBEDDING_LR explorations have been at 0.004 and above, with a decrease t	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp64	Increase WEIGHT_DECAY from 0.09 to 0.095	1.036864	5.8	543000	35.8	4971	discard	The last increase in WEIGHT_DECAY from 0.075 to 0.09 produced the best result so	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp65	Increase EMBEDDING_LR from 0.25 to 0.27	1.037455	5.8	542485	35.8	4968	discard	Increasing EMBEDDING_LR previously (exp24, exp55) showed neutral-to-slightly pos	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp66	Increase WARMDOWN_RATIO from 0.5 to 0.6	1.036691	5.8	542819	35.8	4971	discard	The val_bpb is currently plateauing with other hyperparameter changes, and previ	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp67	Decrease SCALAR_LR from 0.10 to 0.095	1.037308	5.8	543000	35.8	4970	discard	SCALAR_LR tunes per-layer scalar parameters, and the most recent successful decr	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp68	Increase MATRIX_LR from 0.015 to 0.02	1.037255	5.8	542666	35.8	4967	discard	Prior decreases or minor increases to MATRIX_LR did not yield consistent improve	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
exp69	Increase MLP_RATIO from default (4) to 4.5	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	551054ba1198be11c2a63d768efb7fbf75e604d9
